player_name,team,season,position,age,games_played,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,field_goal_pct,free_throw_pct,true_shooting_pct,points_per_minute,usage_rate,assist_rate,rebound_rate,ppg_lag1,ppg_lag2,ppg_lag3,ppg_lag4,ppg_lag5,mpg_lag1,mpg_lag2,mpg_lag3,mpg_lag4,mpg_lag5,rpg_lag1,rpg_lag2,rpg_lag3,apg_lag1,apg_lag2,apg_lag3,spg_lag1,bpg_lag1,games_lag1,games_lag2,games_lag3,ts_pct_lag1,ts_pct_lag2,ts_pct_lag3,fg_pct_lag1,fg_pct_lag2,ppg_trend_2yr,ppg_trend_3yr,ppg_trend_4yr,mpg_trend_2yr,seasons_in_dataset,years_since_peak_ppg,peak_ppg,career_ppg_avg,career_ppg_std,career_games_avg,career_mpg_avg,ppg_coefficient_variation,target_next_ppg,target_next_rpg,target_next_apg,target_next_mpg,target_next_ts_pct,target_next_games
Aaron Gordon,DEN,2020-21,PF,25,25,25.92,10.16,4.72,2.24,0.68,0.56,1.2,0.5,0.705,0.5635427760028399,0.39197530864197533,10.214400000000001,0.08641975308641976,0.18209876543209874,14.56,0.0,0.0,0.0,0.0,29.44,0.0,0.0,0.0,0.0,6.64,0.0,0.0,4.2,0.0,0.0,0.64,0.8,25.0,0.0,0.0,0.5365566037735849,0.0,0.0,0.437,0.0,0.0,0.0,0.0,0.0,2,1,14.56,12.36,3.111269837220809,25.0,27.68,0.25172086061657034,15.013333333333334,5.8533333333333335,2.506666666666667,31.68,0.6020102651839179,75
Aaron Gordon,DEN,2021-22,PF,26,75,31.68,15.013333333333334,5.8533333333333335,2.506666666666667,0.5866666666666667,0.5866666666666667,1.7733333333333334,0.52,0.743,0.6020102651839179,0.4739057239057239,14.242666666666667,0.07912457912457913,0.18476430976430977,10.16,14.56,0.0,0.0,0.0,25.92,29.44,0.0,0.0,0.0,4.72,6.64,0.0,2.24,4.2,0.0,0.68,0.56,25.0,25.0,0.0,0.5635427760028399,0.5365566037735849,0.0,0.5,0.437,0.22666666666666657,0.0,0.0,1.1199999999999992,3,0,15.013333333333334,13.244444444444445,2.6808069542445474,41.666666666666664,29.013333333333332,0.20240992104195407,16.308823529411764,6.5588235294117645,2.985294117647059,30.220588235294116,0.6166866853507719,68
Aaron Gordon,DEN,2022-23,PF,27,68,30.220588235294116,16.308823529411764,6.5588235294117645,2.985294117647059,0.7941176470588235,0.75,1.4411764705882353,0.564,0.608,0.6166866853507719,0.5396593673965937,14.664117647058823,0.09878345498783456,0.21703163017031632,15.013333333333334,10.16,14.56,0.0,0.0,31.68,25.92,29.44,0.0,0.0,5.8533333333333335,4.72,6.64,2.506666666666667,2.24,4.2,0.5866666666666667,0.5866666666666667,75.0,25.0,25.0,0.6020102651839179,0.5635427760028399,0.5365566037735849,0.52,0.5,3.074411764705882,0.582941176470588,0.0,2.150294117647057,4,0,16.308823529411764,14.010539215686276,2.6718449452354527,48.25,29.315147058823527,0.19070250645628548,13.876712328767123,6.4520547945205475,3.547945205479452,31.465753424657535,0.6070521117982646,73
Aaron Gordon,DEN,2023-24,PF,28,73,31.465753424657535,13.876712328767123,6.4520547945205475,3.547945205479452,0.7671232876712328,0.6164383561643836,1.4383561643835616,0.556,0.658,0.6070521117982646,0.44101001306051374,12.867945205479453,0.1127557683935568,0.20505006530256856,16.308823529411764,15.013333333333334,10.16,14.56,0.0,30.220588235294116,31.68,25.92,29.44,0.0,6.5588235294117645,5.8533333333333335,4.72,2.985294117647059,2.506666666666667,2.24,0.7941176470588235,0.75,68.0,75.0,25.0,0.6166866853507719,0.6020102651839179,0.5635427760028399,0.564,0.52,-0.5683105022831052,1.238904109589041,-0.17082191780821931,-0.10712328767123225,5,1,16.308823529411764,13.983773838302445,2.3146594750994525,53.2,29.745268331990324,0.16552466464806898,14.666666666666666,4.8431372549019605,3.215686274509804,28.372549019607842,0.649576212310685,51
Aaron Gordon,DEN,2024-25,PF,29,51,28.372549019607842,14.666666666666666,4.8431372549019605,3.215686274509804,0.45098039215686275,0.27450980392156865,1.4313725490196079,0.531,0.81,0.649576212310685,0.5169315825846579,12.72078431372549,0.11333794056668971,0.17069799585348996,13.876712328767123,16.308823529411764,15.013333333333334,10.16,14.56,31.465753424657535,30.220588235294116,31.68,25.92,29.44,6.4520547945205475,6.5588235294117645,5.8533333333333335,3.547945205479452,2.985294117647059,2.506666666666667,0.7671232876712328,0.6164383561643836,73.0,68.0,75.0,0.6070521117982646,0.6166866853507719,0.6020102651839179,0.556,0.564,-0.8210784313725492,-0.11555555555555586,1.1266666666666665,-0.9240196078431371,6,2,16.308823529411764,14.097589309696483,2.0889812248332964,52.833333333333336,29.51648177992658,0.14818003127644463,0.0,0.0,0.0,0.0,0.0,0
Aaron Holiday,IND,2020-21,PG,24,66,17.818181818181817,7.196969696969697,1.3484848484848484,1.8636363636363635,0.696969696969697,0.19696969696969696,1.0,0.39,0.819,0.502624227545924,0.4039115646258503,8.159393939393938,0.10459183673469388,0.07568027210884354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7.196969696969697,7.196969696969697,0.0,66.0,17.818181818181817,0.0,6.121951219512195,1.6341463414634145,1.9024390243902438,16.170731707317074,0.547079337401918,41
Aaron Holiday,WAS,2021-22,PG,25,41,16.170731707317074,6.121951219512195,1.6341463414634145,1.9024390243902438,0.5853658536585366,0.21951219512195122,0.9512195121951219,0.467,0.8,0.547079337401918,0.37858220211161386,6.546341463414634,0.1176470588235294,0.10105580693815987,7.196969696969697,0.0,0.0,0.0,0.0,17.818181818181817,0.0,0.0,0.0,0.0,1.3484848484848484,0.0,0.0,1.8636363636363635,0.0,0.0,0.696969696969697,0.19696969696969696,66.0,0.0,0.0,0.502624227545924,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,2,1,7.196969696969697,6.659460458240947,0.7601528553110374,53.5,16.994456762749444,0.11414631261461486,6.7727272727272725,2.5,3.409090909090909,16.272727272727273,0.5378284724227548,22
Aaron Holiday,PHO,2021-22,PG,25,22,16.272727272727273,6.7727272727272725,2.5,3.409090909090909,0.8181818181818182,0.0,1.2727272727272727,0.411,0.939,0.5378284724227548,0.41620111731843573,7.569090909090909,0.20949720670391062,0.15363128491620112,6.121951219512195,7.196969696969697,0.0,0.0,0.0,16.170731707317074,17.818181818181817,0.0,0.0,0.0,1.6341463414634145,1.3484848484848484,0.0,1.9024390243902438,1.8636363636363635,0.0,0.5853658536585366,0.21951219512195122,41.0,66.0,0.0,0.547079337401918,0.502624227545924,0.0,0.467,0.39,-0.21212121212121238,0.0,0.0,-0.7727272727272716,3,2,7.196969696969697,6.697216063069722,0.5414726574876347,43.0,16.753880266075388,0.08085040894431685,3.9206349206349205,1.1746031746031746,1.4126984126984128,13.412698412698413,0.5275974025974026,63
Aaron Holiday,ATL,2022-23,PG,26,63,13.412698412698413,3.9206349206349205,1.1746031746031746,1.4126984126984128,0.5873015873015873,0.19047619047619047,0.5714285714285714,0.418,0.844,0.5275974025974026,0.2923076923076923,4.286984126984128,0.10532544378698225,0.08757396449704143,6.7727272727272725,6.121951219512195,7.196969696969697,0.0,0.0,16.272727272727273,16.170731707317074,17.818181818181817,0.0,0.0,2.5,1.6341463414634145,1.3484848484848484,3.409090909090909,1.9024390243902438,1.8636363636363635,0.8181818181818182,0.0,22.0,41.0,66.0,0.5378284724227548,0.547079337401918,0.502624227545924,0.411,0.467,-1.1006581494386374,-1.0921115921115923,0.0,-1.3790166473093306,4,3,7.196969696969697,6.003070777461022,1.4569874636851263,48.0,15.918584802731143,0.24270702740262445,6.589743589743589,1.5769230769230769,1.794871794871795,16.26923076923077,0.5778917071415722,78
Aaron Holiday,HOU,2023-24,PG,27,78,16.26923076923077,6.589743589743589,1.5769230769230769,1.794871794871795,0.5384615384615384,0.07692307692307693,0.6794871794871795,0.446,0.921,0.5778917071415722,0.40504334121355395,6.381025641025642,0.1103230890464933,0.09692671394799053,3.9206349206349205,6.7727272727272725,6.121951219512195,7.196969696969697,0.0,13.412698412698413,16.272727272727273,16.170731707317074,17.818181818181817,0.0,1.1746031746031746,2.5,1.6341463414634145,1.4126984126984128,3.409090909090909,1.9024390243902438,0.5873015873015873,0.19047619047619047,63.0,22.0,41.0,0.5275974025974026,0.5378284724227548,0.547079337401918,0.418,0.411,-0.09149184149184153,0.1559307900771314,-0.15180652680652695,-0.0017482517482516613,5,4,7.196969696969697,6.120405339917535,1.288777075267876,54.0,15.98871399603107,0.21057054291198968,5.483870967741935,1.2580645161290323,1.3387096774193548,12.774193548387096,0.5943224723814851,62
Aaron Holiday,HOU,2024-25,PG,28,62,12.774193548387096,5.483870967741935,1.2580645161290323,1.3387096774193548,0.3064516129032258,0.1774193548387097,0.5967741935483871,0.437,0.829,0.5943224723814851,0.4292929292929293,5.210322580645162,0.10479797979797979,0.0984848484848485,6.589743589743589,3.9206349206349205,6.7727272727272725,6.121951219512195,7.196969696969697,16.26923076923077,13.412698412698413,16.272727272727273,16.170731707317074,17.818181818181817,1.5769230769230769,1.1746031746031746,2.5,1.794871794871795,1.4126984126984128,3.409090909090909,0.5384615384615384,0.07692307692307693,78.0,63.0,22.0,0.5778917071415722,0.5275974025974026,0.5378284724227548,0.446,0.418,0.7816180235535073,-0.4296187683284458,-0.15952006294256504,-0.31925243215565846,6,5,7.196969696969697,6.014316277888269,1.1816456382022125,55.333333333333336,15.452960588090406,0.19647214805555732,0.0,0.0,0.0,0.0,0.0,0
Aaron Nesmith,BOS,2020-21,SF,21,46,14.543478260869565,4.739130434782608,2.760869565217391,0.5,0.32608695652173914,0.1956521739130435,0.5,0.438,0.786,0.5727196300966793,0.32585949177877427,4.637391304347826,0.034379671150971604,0.18983557548579968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4.739130434782608,4.739130434782608,0.0,46.0,14.543478260869565,0.0,3.769230769230769,1.7115384615384615,0.4230769230769231,11.038461538461538,0.5066170388751033,52
