Name,season,minor_count,moderate_count,severe_count,2020_2021,2021_2022,2022_2023,2023_2024,2024_2025,has_severe_injury,total_days_missed,injury_score,games_missed,games_missed_last_season
 Amari Bailey,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Amari Bailey,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Amari Bailey,2023_2024,1.0,0.0,0.0,0.0,0.0,0.0,3.149606299212599,0.0,False,7.0,,3.376470588235294,82.0
 Amari Bailey,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,3.376470588235294
 Amen Thompson,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Amen Thompson,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Amen Thompson,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Amen Thompson,2023_2024,2.0,1.0,0.0,0.0,0.0,0.0,36.22047244094488,0.0,False,41.0,,19.776470588235295,82.0
 Amen Thompson,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,19.776470588235295
 Amir Coffey,2020_2021,1.0,0.0,0.0,12.121212121212125,0.0,0.0,0.0,0.0,False,22.0,,10.611764705882354,
 Amir Coffey,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,10.611764705882354
 Amir Coffey,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Amir Coffey,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Amir Coffey,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Andre Drummond,2020_2021,5.0,3.0,0.0,4.545454545454546,5.2631578947368425,15.151515151515152,0.0,21.000000000000004,False,9.0,,4.341176470588235,
 Andre Drummond,2021_2022,5.0,3.0,0.0,4.545454545454546,5.2631578947368425,15.151515151515152,0.0,21.000000000000004,False,11.0,,5.305882352941177,4.341176470588235
 Andre Drummond,2022_2023,5.0,3.0,0.0,4.545454545454546,5.2631578947368425,15.151515151515152,0.0,21.000000000000004,False,11.0,,5.305882352941177,5.305882352941177
 Andre Drummond,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,5.305882352941177
 Andre Drummond,2024_2025,5.0,3.0,0.0,4.545454545454546,5.2631578947368425,15.151515151515152,0.0,21.000000000000004,False,14.0,,6.752941176470588,82.0
 Andre Iguodala,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Andre Iguodala,2021_2022,7.0,6.0,0.0,0.0,90.13157894736842,24.24242424242425,0.0,0.0,False,145.0,,69.94117647058823,82.0
 Andre Iguodala,2022_2023,7.0,6.0,0.0,0.0,90.13157894736842,24.24242424242425,0.0,0.0,False,129.0,,62.2235294117647,69.94117647058823
 Andre Iguodala,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,62.2235294117647
 Andre Iguodala,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Andre Jackson Jr.,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Andre Jackson Jr.,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Andre Jackson Jr.,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Andre Jackson Jr.,2023_2024,1.0,2.0,0.0,0.0,0.0,0.0,9.448818897637794,0.0,False,6.0,,2.8941176470588235,82.0
 Andre Jackson Jr.,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,2.8941176470588235
 Andrew Nembhard,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Andrew Nembhard,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Andrew Nembhard,2022_2023,1.0,5.0,0.0,0.0,0.0,1.5151515151515154,31.496062992125985,20.0,False,3.0,,1.4470588235294117,82.0
 Andrew Nembhard,2023_2024,1.0,5.0,0.0,0.0,0.0,1.5151515151515154,31.496062992125985,20.0,False,25.0,,12.058823529411764,1.4470588235294117
 Andrew Nembhard,2024_2025,1.0,5.0,0.0,0.0,0.0,1.5151515151515154,31.496062992125985,20.0,False,18.0,,8.68235294117647,12.058823529411764
 Andrew Wiggins,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Andrew Wiggins,2021_2022,7.0,5.0,0.0,0.0,19.07894736842105,13.636363636363638,16.535433070866144,10.0,False,20.0,,9.647058823529411,82.0
 Andrew Wiggins,2022_2023,7.0,5.0,0.0,0.0,19.07894736842105,13.636363636363638,16.535433070866144,10.0,False,35.0,,16.88235294117647,9.647058823529411
 Andrew Wiggins,2023_2024,7.0,5.0,0.0,0.0,19.07894736842105,13.636363636363638,16.535433070866144,10.0,False,16.0,,7.7176470588235295,16.88235294117647
 Andrew Wiggins,2024_2025,7.0,5.0,0.0,0.0,19.07894736842105,13.636363636363638,16.535433070866144,10.0,False,7.0,,3.376470588235294,7.7176470588235295
 Anfernee Simons,2020_2021,7.0,6.0,1.0,5.303030303030303,15.789473684210527,24.24242424242425,79.52755905511812,8.0,True,4.0,,1.9294117647058824,
 Anfernee Simons,2021_2022,7.0,6.0,1.0,5.303030303030303,15.789473684210527,24.24242424242425,79.52755905511812,8.0,True,14.0,,6.752941176470588,1.9294117647058824
 Anfernee Simons,2022_2023,7.0,6.0,1.0,5.303030303030303,15.789473684210527,24.24242424242425,79.52755905511812,8.0,True,23.0,,11.094117647058823,6.752941176470588
 Anfernee Simons,2023_2024,7.0,6.0,1.0,5.303030303030303,15.789473684210527,24.24242424242425,79.52755905511812,8.0,True,53.0,,25.564705882352943,11.094117647058823
